year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2016	3											0.04750039839185909					0.019143140288418424			0.005649718076751138							0.08194868956809295													0.11380248364167438																							-0.23259101504919863																																																	0.14398725605046767		0.0359986519283824						5.614908083960368e-05	-0.00907679845249354																	-0.03946624225642201				0.10761186391104202											-1.4971958568107627e-05												3.0356460737334675e-07	-0.3230216026745628			-0.4756306847496002	6.584601699674267e-07	-1.2489996910752659e-05		-0.46432829834109607	-0.011562066670537604																														
2016	6											0.07752973715439754		-1.3185200550126086e-07												-4.7418284670756616e-08																				0.10713783809450807					-0.06209082285604232	0.33194701430429835											-0.4999999182786878													-0.07807616645406901						0.16159191472819476																																																														-6.787946416333884e-08									-0.12306473273472733	-0.2031821962956243	0.4999996946573057					0.4356324461335431	-0.40496373373206085					-1.6903348146791185e-07				-0.2424605714553186	-0.4999999696515569				4.068665609596969e-09	-0.4999999883803392																												
2016	9																3.829605680040565e-06																																																																																											2.6205656280485855e-05																										0.19169975892352623					0.06796937933609502					-0.09155754224516169	0.5000250601337668	-0.3025676560974633							1.6791722639387262e-06		0.49999484568680186					3.78075800227967e-05	-0.5000175978693164		-0.5000064378452741			-0.15919702126967794				8.536653030758437e-06	3.040697105807054e-05			-0.12133037202681478	-0.08518852423308218		5.2502134642003174e-05	-0.5000014241490279	2.0238035501344775e-05																									
2016	12																-1.3059689868807342e-05			-2.3478337925401952e-06						0.14520869465761663																																																																																								1.5224824349703056e-05																								9.027253741697614e-06	2.1538549868872302e-07					-0.0491191980333226	0.49994554055988166								3.074657604405295e-05	-0.4013625166028525				0.2524383995606824			-0.4999648854712878		-0.3289407419051243							-1.0874771367172123e-05	-4.268053455597411e-05		-0.11818697890651453	4.838141030681937e-07	-9.885195298405443e-06		2.0450529021285693e-05		-0.5000190854221617																									
2017	3											0.14156647563085512		4.3012258718479745e-07			0.001762521526335469																							0.14956051568394033											-0.052011039401669935	0.4999992958952116											-0.48633381327794767																			0.2649465619448839																										2.2091119263848792e-07												-0.1867697989041359																		0.16416971196440303						0.031122230474137483									-4.440347489620107e-07	-0.22738292857037076												4.788159907506688e-07	-0.4999985940461077			-0.22494528197519567	-0.5000016615036432						2.623665940924619e-07			-0.07568439141345161																								
2017	6													-0.0757961735407887						2.5743884869627963e-06																															-0.16885053006874537	0.5000108346640363													-4.474985526385251e-06																	0.09992706569487313																										8.862681815692913e-06						-0.030716899084468542	0.05596510416310182																							0.08824209820810473	0.06468594771765203														-0.29606587344970414	-0.5000008272009199				0.03098661091281045												-0.271358226625536				-4.063682319706797e-06			-5.289513560151476e-06		-0.500005544766829	-0.11826958824737001	0.12124639066337405																							
2017	9																-0.08051962824654402			-0.011924799356597543						0.10057332773190018																									-0.06300500944525766							-0.0729919194750152																																																		0.03298695144999311						-0.12357369915897604																								0.22229362454061097															-0.20602080467097492	-0.27351308785041445																-3.0127526984523155e-06	0.11078531246976411	1.1366972747406473e-05			-0.5000117629402815		0.2529068868863831				6.786590183457092e-06	2.1925920988659136e-06	-1.4800130246040968e-05	4.82916259419476e-06	-0.3879710457630569																			
2017	12											-5.683347876601676e-08								1.3455820272280116e-08																																																																1.1887217120314414e-07																								6.512724192927987e-08				2.0568937723079435e-07												-0.4020761888729361																														-0.47959774872089944																	-3.545491486837829e-08			-0.024042367705458045	4.310027383295131e-08		-1.2531416133586922e-07	-0.49999965450942613	-0.24244342417704656		0.4999993288903639	8.727394819021229e-08		0.48505657886782244	-0.1050286508183117	2.541717865518558e-07	5.311103916559286e-08	-0.23186785489681463																
2018	3																			-0.08542742045473979							-0.3028353022169893																																																									-1.210812685682515e-06																												-0.03968591949913544		-0.35139512220470226																				6.429984286298279e-07				0.5000003213206337	6.69639756296287e-07						0.33630434008905147								-0.500000465681671	-0.5000004542024836									-0.4999980766329228							-2.1791028932804256e-07				1.1822044844740473e-06	-0.10543235996286995				1.8469593630358792e-06					0.499999749195742	0.048468414154089805	-4.1293712172184283e-07			-9.9223550278706e-07															
2018	6																			-5.806694354408371e-07	3.8337307021774495e-07																																																																																																				-1.8111335708041743e-06													1.4664102127177807e-08					-4.269285689538144e-07										-2.6470086630607323e-06														-0.45304984326954745			-0.4585599841722054				-0.09526842650539959					-0.039693446841038316		-3.2693854097615875e-06	-0.5000014741997435			3.5593395058353775e-07	-5.153517013179171e-07		0.17709979227026015	-1.2218889016051095e-06	0.4569351865404306		0.0985370523487959		-0.18598743228205597	1.7991330158639597e-07													
2018	9						-1.1300096554445229e-05					-8.518229942272592e-06					-0.03211160205431557			-1.1407494406200532e-06																																																																-9.586622580019452e-06																								-1.2040654311947312e-05				-8.125806833037462e-06												-0.19553012682576976																														1.915804208967913e-06															-0.05079761905204682					-2.351869990470586e-05					-0.16825504943174474			-1.3605381262826402e-05		0.023783696395591608	-0.24850014071877655	-8.549050165998884e-07	0.17149444165331956		-0.5000188007585371		-8.287593875949386e-06	1.5491461250537888e-05												
2018	12																			-0.06284362747694244							-0.31635934015910994																																																									-0.1476881934380344																								3.428414335126472e-05				-0.27389749790789736		-0.3661010609866558	0.028101635668715277																			0.42231045491323854					-1.2366034812316813e-06						0.11200541693005822								2.5961582343604266e-06																					6.053326311738789e-06	2.9668425889082018e-05			-0.5000127159042291			3.442501678303416e-05	1.0915330906619825e-06			0.45550606816384903			-1.0962456704757194e-06				-8.167864601044222e-06	-0.3511015608765531											
2019	3											1.25560534405822e-07					1.8337432296466837e-07			2.6107328028625916e-07																		4.010099710291007e-07																																																																																						-0.3129279285913195																		4.26040972159639e-07												6.506832211206035e-07									-2.0808811501663247e-07							-1.292778827659128e-07	6.717534039701847e-07								-0.10709656409151598		-2.8075582390887e-07				-0.018379436891659776	6.31956722334965e-07				-0.4053037623605619	-2.2051413464873313e-07	8.16354046163592e-08	-0.5000002728811778	-0.10655495710319891	0.45026051752431573									
2019	6													-0.16219944751385598						-1.027431139192678e-06						6.584671080005381e-06																																																					0.07757706221937233			0.22087745525461566																																							0.041058989752747424																							9.534847969726595e-06					-2.1464070406916494e-06				-2.8323798125199815e-06	-0.3069747652870042						0.4870698692342343					-0.49999789624344687				4.602082388361581e-06					-0.4999904541125125							0.5000035762532927				-0.3550646600984882							0.16599748644459741	-5.406210605070824e-06			-0.1683770341815862	-0.4999979383813279							
2019	9											1.229484304026965e-07					9.499818223804465e-08			-1.7952841771430136e-08																																																																																																				-0.05514980515454675																			0.042214708061647364					6.517853849632116e-08									-9.731228292349664e-08												-0.1795376587035649	-0.2590128026665294			-0.02655086003490925										-0.13657239479869845				-0.5000000394868748			-2.379399106831637e-07	0.07366570051559886		-0.26746178158667533	-0.008468881890061399		5.996145634786545e-08	-2.604413444650803e-07		0.30325500205616285			0.013619409798603758						
2019	12											0.013335790489488887								3.114399523153503e-06																																																			-0.008649174315132969																																																																																		0.017109173329073742	1.1060436378384768e-05											-0.09564010537619995				-0.08688305065374348								0.07158524267316844		-0.20158885584260525				-0.461516447757474				0.000773915022115244		6.570516384420183e-06	-0.03714128781913129	-0.13764395509204908	-6.064547256026527e-06		-0.14191649328833145	0.18354686940368076		-0.1781261752441517	-2.525331204623336e-06	0.06274681922482117					
2020	3																			-0.005215362678076052																																						6.50894616486578e-08																										-0.06859827542706519	-6.21850814775362e-08																							-0.04940323403517286																															0.023564816506403807							-2.1174509459048315e-07																			-0.18567399760538902									1.7793811537944777e-07							0.029243957460580235						-0.0012363562029790525	-1.2658971510118242e-07	8.440953228470411e-08		-2.505756070127782e-07	-0.03829883703352481	-0.22471197093154435		-1.1438290456008652e-08			-0.07299837801465264	0.09332823203489633	-0.5000002313644477				
2020	6											0.09296689309381281																																															-0.15567710914940333										-0.3874070065024435															0.006841090319185604																								0.02390092272723978							-1.9962862564442526e-06									-0.08190969679581708															5.188450630126654e-06			0.13471404219774613												-1.5781938660572464e-05						1.0916886575038898e-05														-0.10012467839370182					-0.49999627463064944		1.4079726807747913e-05		-0.4999944884980738				0.12916603211352967			-4.978205382456647e-06					0.5000055847293047				0.15157226259457116		-0.3140697549633014			
2020	9																																					0.06887782751987984																																															-1.348561205086951e-05																							-0.12191905813481627																																				-0.4099082913337066		0.13188832837631376							-0.032381644921288984	-0.1315745006628176						5.051379149323497e-06														-0.2134059986472508					-0.3734275741992773		0.5000051642456012				-0.5000151011593409				0.30822897650236974			-0.1874139874099328			0.5000029647812556	0.46091966733951006				-0.500030947649567		-0.49999553929937324	7.075902260724593e-05	4.715816084614576e-05
