ACV	ADM	ADY	AIPC	AITP	ALCO	ANDE	AOB	AOI	ARDNA	AVP	BARE	BDBD	BEAM	BETR	BF	BG	BGS	BJ	BNNY	BOBE	BRBR	BUFF	BYND	CAG	CALM	CASY	CCE	CEDC	CELH	CENT	CENTA	CHBT	CHD	CHEF	CHTT	CIGX	CL	CLX	COKE	COST	COTY	CPB	CPO	CQB	CSKI	CVGW	CVS	DAR	DEMB	DF	DLM	DMND	DOLE	DPLO	DPS	EL	ELF	ENR	EPC	EPC_w	ETP	FARM	FDP	FEED	FIZZ	FLO	FRPT	FRZ	FWM	GAP	GIS	GMCR	GO	HAIN	HANS	HEK	HFFG	HLF	HNZ	HOGS	HRG	HRL	HSH	HSY	HTSI	IG	IMKTA	INGR	IPAR	JBSS	JJSF	JSDA	K	KDP	KFT	KHC	KMB	KO	KR	KRFTV	LANC	LDG	LFVN	LMNR	LNCE	LNDC	LO	LW	MDLZ	MED	MGPI	MJN	MKC	MNST	MO	MTEX	NAFC	NATR	NBEV	NGVC	NHTC	NTY	NUS	OME	PAS	PBG	PBH	PEP	PF	PFGC	PG	PGPDQ	PM	POST	PPC	PRMW	PSMT	PTRY	RAD	RAH	RAI	RCPI	RDEN	RDK	REV	REYN	RNDY	SAFM	SAM	SEB	SENEA	SFD	SFM	SFS	SHF	SJM	SLE	SMBL	SMPL	SPB	SPCBQ	SPTN	STSI	STZ	SUSS	SVU	SWY	SYY	TAP	TFM	THS	TPB	TR	TSN	TWNK	UNFI	USFD	USNA	UST	UVV	VGR	VLGEA	WAG	WBA	WDFC	WFM	WFMI	WINN	WMK	WMT	WNI	WWAV	WWY	WWYWB
20120807							962111.0		626731.0		5907508.0			7404503.0		6915381.0	7659550.0	1550727.0							8891112.0	899574.0	2312585.0	7452527.0	371485.0			1386911.0		6721966.0	460419.0		879537.0	40668331.0	8080812.0	680532.0	33403140.0		5494615.0		472555.0		669070.0	49130006.0	1990013.0		3149205.0		582922.0	616409.0		8025194.0	10530615.0		4478203.0					1115506.0		538572.0	2640775.0					20183860.0	2577685.0						4849336.0	14242611.0			3959863.0	2812349.0	9827917.0	1891279.0		498597.0	3358595.0	581878.0				10273860.0				26711070.0	118310540.0	10981996.0		1572673.0				1276789.0		14722453.0			644992.0		13428665.0	6225965.0	9032788.0	55823748.0		548105.0	524378.0					2504038.0				1077230.0	79809834.0			126373144.0		111259554.0	1013151.0	883397.0		1397254.0	670247.0	1153886.0	3284209.0	12839371.0		1241260.0		523209.0			1133587.0	1393073.0		550482.0	2994674.0			533438.0	7344622.0		1076629.0		1022242.0		796125.0		4456106.0	983704.0	1238916.0	5337153.0	14280093.0	5696284.0	2343685.0	2169125.0		751566.0	4979895.0		2499312.0		739502.0		1262261.0	991967.0	574842.0		21168128.0	1122468.0	13568325.0			873571.0	95737134.0				
20120907		15914321.0																																																																									2180300.0																																																																																																																								
20120921																																																															423177.0																													1191397.0																																																																																																							
20121005																																																																																																51948612.0																																																																																																			
20121019																																																		5469312.0																																																																																																																																																	
20121107		15261461.0					1026310.0		792080.0		6197676.0			7227427.0		7154793.0	8590245.0	1804445.0							9999444.0	1082200.0	2308399.0	8513789.0	708276.0		675923.0	921317.0		6694112.0	670057.0			42897006.0	8232001.0	794931.0	36240244.0		5949101.0		912842.0		729200.0	52139092.0	2337681.0		3093436.0		814737.0	1020528.0		8367321.0	12539592.0		4577920.0				569678.0	1390746.0		668132.0	2532519.0					21749771.0	3063584.0		2552130.0				5048811.0	15240444.0			4016787.0	3143115.0	9907657.0	2004843.0		662224.0	3996397.0	818394.0				11155667.0		55096187.0		28209611.0	115918442.0	11416900.0		1666438.0				1526275.0		13311167.0			873881.0		12814620.0	6652859.0	7139750.0	54191035.0		747045.0	723078.0					2287941.0				1254616.0	80542488.0			145142042.0		115355605.0	1395836.0	800752.0		1753978.0	798708.0	1136661.0	3854035.0	12723974.0		1550511.0		761640.0			1271201.0	1377343.0		708847.0	3009240.0			865542.0	8596741.0				1333533.0		788343.0	790430.0	5457639.0	1442749.0	947974.0	4845552.0	15603042.0	6316866.0	2676667.0	2074328.0		953959.0	4448594.0		2882696.0		860531.0		1520573.0	1199606.0	719945.0		26709245.0	1216142.0	14496042.0			930583.0	101927689.0				
20121207																																																																																												1221989.0																																																																																																							
20130108																																																																																																																																																															1415921.0																																				
20130207		15604987.0					1183783.0		918827.0		5650962.0			7771503.0		7018726.0	9464020.0	1839357.0		92133.0					10859275.0	976984.0	2173542.0	8630433.0	559124.0			1417127.0		6731285.0	672115.0			42323960.0	8344664.0		36291654.0		6033249.0		985958.0		762098.0	52408547.0	2074357.0		3166123.0		613346.0	863485.0		8433476.0	12375696.0		4968837.0					1448776.0		667843.0	2958466.0					22370127.0	5410839.0		2220201.0				3549581.0	15947020.0			4339875.0	3347309.0		2016842.0		726577.0	4720335.0	897378.0		1379250.0		12241929.0				28162049.0	113259101.0	12122172.0	20486509.0	1594622.0				1490697.0		13533253.0		34448328.0	888103.0		11700417.0	6925024.0	7087982.0	51753861.0		807959.0	664024.0					2212997.0				1498945.0	79056289.0			146723800.0		108877534.0	1607866.0	1149553.0		1800813.0	685369.0	1329507.0	4788386.0	12345850.0		1495547.0		742197.0		94198.0	1380424.0	1705229.0		748995.0	3347901.0				8727574.0		1505727.0		1512209.0		820424.0	630229.0	5353941.0	1230396.0	978034.0	4485361.0	16031073.0	6071687.0	2156596.0	2086347.0		917464.0	5455202.0		2676070.0		607888.0		1511275.0	1084469.0	669161.0		27513567.0	1096815.0	13795579.0			894329.0					
20130307																																																																																					10254879.0																																																																																																														
20130321																																								805781.0																																																																																																																																																											
20130408																																																																																																																																																																																															96243191.0				
20130508		20479912.0					1414373.0		824653.0		8691550.0		880561.0	8622696.0		8465113.0	10225234.0	2000022.0		141179.0					13775391.0	1082982.0	2547535.0	10142884.0	89977.0			1207302.0		8665267.0	746354.0			50917434.0	10491336.0	761842.0	41536866.0		8295029.0		829854.0		871487.0	62657586.0	2455276.0		3584065.0		788508.0	855334.0		9401691.0	14102351.0		6152942.0					1557286.0		670311.0	4266899.0					29109370.0	7044313.0		2670357.0				4211215.0	21289297.0			5978260.0	4460184.0	12804414.0	2363870.0		745184.0	5569436.0	933275.0		1596390.0		15052588.0				34854327.0	138537573.0	15207813.0	24753157.0	1889734.0				1648720.0		14740823.0		44110418.0	802040.0		14647112.0	8516355.0	6812593.0	60364836.0		740770.0	674522.0					2672509.0				1715321.0	101423134.0			181573627.0		130961312.0	1882180.0	1105640.0		1921078.0	734471.0	1711068.0		14067071.0		1423401.0		791387.0		145026.0	1513575.0		16800.0	753021.0	3941654.0				10390183.0				1736238.0		897805.0	406939.0	7411736.0	1341075.0	1477930.0	6271695.0	18979807.0	7168098.0	1981705.0	2686330.0		1062642.0	7061637.0		2636726.0		871583.0		1739986.0	1258795.0	714834.0		37798129.0	1301061.0	13954518.0			968538.0	112486102.0				
20130522																																																																																																																																																						1815586.0																																													
20130807		22441706.0					1527723.0		871378.0		9583497.0		1284482.0	9337882.0		8730635.0	10681670.0	2449080.0		173097.0					14639827.0	1286932.0	2884311.0	10023448.0				1093164.0		9029345.0	733976.0			53838163.0		836532.0	47139419.0	82086.0	8922661.0		1262614.0		877177.0	70633368.0	2790304.0		2173759.0		1057026.0	1090061.0		10015404.0	15770988.0		6750352.0					1722036.0		907462.0	4669705.0					31201053.0	10147286.0		3116806.0				4736585.0			72158.0	6070409.0	4562724.0	14244803.0	2833624.0		948415.0	5506174.0	1165042.0		1756024.0		16337864.0				37632425.0	149668179.0	17261330.0	29233698.0	2074222.0		82796.0		1998729.0		17277187.0		44780232.0	985912.0		16310525.0	8901033.0	9383556.0	66894582.0		911170.0	784718.0		89683.0			4037037.0				2109386.0	114986271.0			198510785.0		133272406.0	2104980.0	1948729.0		2379242.0	782784.0	2813328.0		16658338.0		1733347.0		848979.0		201453.0	1998179.0	2106380.0	59576.0	741750.0	5112766.0				11764361.0				1897069.0		1004998.0	363902.0	8838301.0	1360702.0	1972325.0	6125219.0	20094142.0	7651761.0	2513197.0	2963915.0		1224769.0	7962803.0		3152368.0		1415319.0		1939884.0	1373234.0	746742.0		38161396.0	1393653.0	18039519.0			1167628.0	121958529.0		1292215.0		
20130909																																							10733790.0																																																																																																																																																												
20130923		23911674.0					1961067.0		661312.0		9264973.0		1724453.0	9507827.0		8888836.0	11730062.0	2481926.0		189599.0					14547639.0	1313961.0	3220839.0	10762561.0				1011927.0		8907545.0	1004092.0			55750014.0	10978425.0	876052.0	48976462.0	79348.0	8825172.0		1335672.0		813960.0	73390003.0	3082121.0		2117333.0		1074558.0	1226884.0		10039086.0	16100129.0		6822433.0					1848223.0		847409.0	4513135.0					32570435.0	11975340.0		3996998.0				6211855.0			89851.0	6708677.0	4569926.0	15058376.0	3028033.0		956517.0	5412714.0	1129969.0		1799928.0		15856056.0				37170826.0	146292893.0	18798126.0	27808100.0	2028823.0		87685.0		1958132.0		17107220.0		49436636.0	969590.0		15873422.0	8787667.0	9086731.0	66513318.0		1030580.0	853951.0		113723.0			5282017.0				2430899.0	115606666.0			207794319.0		131835784.0	2097381.0	1821066.0		2378016.0	747241.0	3376745.0		16770952.0		1385380.0		877632.0		208012.0	2040160.0	2706892.0	112560.0	726023.0	5336970.0				12430162.0				2094200.0		1141841.0	555333.0	9438632.0	1410308.0	2311149.0	6897015.0	19338767.0	8006390.0	2513666.0	2996257.0		1202929.0	9210066.0		3606818.0		1300036.0		1699572.0	1439898.0	804630.0		42624630.0	1551486.0	19008674.0			1268413.0	122696238.0		1900024.0		
20131021		25063505.0					2074912.0		706021.0		9656332.0		1766774.0	9828416.0		9039011.0	11768859.0	2547233.0		201408.0					13061340.0	1376622.0	3604734.0	11580359.0				1098429.0		9023173.0	1538483.0			57295186.0	10846941.0	898847.0	50457326.0	78424.0	8334192.0		1362963.0		1018151.0	71843741.0	3235618.0		2150541.0		1249433.0	1210532.0		10048958.0	17224269.0		6289988.0					1889073.0		969798.0	4657711.0					31685902.0	10462810.0		3776798.0				7129727.0			131782.0	6820534.0	4351800.0	15147708.0	3046238.0		1124406.0	5721521.0	1267617.0		1877305.0		15344328.0				37535740.0	145321582.0	20748839.0	28220009.0	2139901.0		86042.0		2087153.0		18124033.0		50704465.0	1071809.0		15717797.0	8398060.0	8258687.0	67518841.0		1138852.0	957390.0		116361.0			6042151.0				2241109.0	115413966.0			201905728.0		136974816.0	1970742.0	2012433.0		2656339.0	721109.0	4649216.0		17192023.0		1463693.0		1112772.0		210623.0	2020222.0	3101467.0	115416.0	736693.0					12309638.0				2263579.0		1250603.0	535169.0	9999769.0	1561494.0	2666932.0	8536659.0	19252121.0	8220819.0	2454490.0	3093561.0		1228670.0	9000930.0		4007724.0		1476385.0		1754946.0	1481474.0	899287.0		47761488.0	1720110.0	21073865.0			1313256.0	124495241.0		4129357.0		
